보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태
대명2동740,1,대구광역시 남구 중앙대로 180,대구광역시 남구 대명동 17-201,35.8492942,128.5909205,2017.0,전용주
대명2동741,1,대구광역시 남구 영선시장1길 57,대구광역시 남구 대명동 2007-11,35.85292236,128.5911443,2017.0,한전주
대명2동742,1,대구광역시 남구 삼각지3길 38-19,대구광역시 남구 대명동 1905-9,35.85122704,128.5857796,2016.0,건축물
대명2동743,1,대구광역시 남구 봉덕로7길 82,대구광역시 남구 대명동 7-18,35.84934941,128.5955534,2016.0,건축물
대명2동744,1,대구광역시 남구 명덕로42길 36,대구광역시 남구 대명동 2013-269,35.8551,128.5921106,2017.0,한전주
대명2동745,1,대구광역시 남구 삼각지1길 40,대구광역시 남구 대명동 1840-17,35.84951781,128.5858297,2017.0,건축물
대명2동746,1,대구광역시 남구 영선시장1길 17,대구광역시 남구 대명동 2009-5,35.85104475,128.5911156,2017.0,한전주
대명2동747,1,대구광역시 남구 영선시장2길 70-5,대구광역시 남구 대명동 1994-11,35.8532014,128.5929117,2017.0,건축물
대명2동748,1,대구광역시 남구 중앙대로31길 147-2,대구광역시 남구 대명동 1905-37,35.8513662,128.5856142,2017.0,건축물
대명2동749,1,대구광역시 남구 현충로46길 65-2,대구광역시 남구 대명동 1904-20,35.85058108,128.5855631,2017.0,한전주
대명2동750,1,대구광역시 남구 명덕로 220,대구광역시 남구 대명동 2033-53,35.85641807,128.5942174,2017.0,한전주
대명2동751,1,대구광역시 남구 중앙대로41길 6,대구광역시 남구 대명동 1796-7,35.85106397,128.5902083,2017.0,건축물
대명2동752,1,대구광역시 남구 명덕로40길 123,대구광역시 남구 대명동 1796-17,35.85127922,128.5900134,2017.0,한전주
대명2동753,1,대구광역시 남구 중앙대로54길 48,대구광역시 남구 대명동 2013-288,35.85471649,128.5917602,2017.0,한전주
대명2동754,1,대구광역시 남구 cv 49-5,대구광역시 남구 대명동 1911-4,35.85058272,128.5843456,2017.0,한전주
대명2동755,1,대구광역시 남구 삼각지3길 9,대구광역시 남구 대명동 1909-1,35.8501265,128.5845003,2017.0,한전주
대명2동759,1,대구광역시 남구 명덕로54길 76-5,대구광역시 남구 대명동 2013-361,35.8538953,128.5933211,2017.0,한전주
대명2동760,1,대구광역시 남구 봉덕로1길 76-1,대구광역시 남구 대명동 22-37,35.84847831,128.5922022,2017.0,한전주
대명2동761,1,대구광역시 남구 현충로46길 64-9,대구광역시 남구 대명동 1902-9,35.85016726,128.5852361,2017.0,한전주
대명2동762,1,대구광역시 남구 삼각지1길 28,대구광역시 남구 대명동 1840-40,35.8490026,128.5858279,2017.0,한전주
대명2동763,1,대구광역시 남구 중앙대로36길 9-22,대구광역시 남구 대명동 17-59,35.84862445,128.5915101,2017.0,한전주
대명2동764,1,대구광역시 남구 명덕로48길 10-39,대구광역시 남구 대명동 2041-28,35.8563177,128.593333,2017.0,한전주
대명2동765,1,대구광역시 남구 명덕로34길 96-4,대구광역시 남구 대명동 1819-19,35.85238468,128.5873745,2017.0,건축물
대명2동766,1,대구광역시 남구 명덕로36길 32,대구광역시 남구 대명동 1810-10,35.85521003,128.5877227,2018.0,건축물
대명2동767,1,대구광역시 남구 명덕로36길 32,대구광역시 남구 대명동 1810-10,35.85521003,128.5877227,2018.0,건축물
대명2동769,1,대구광역시 남구 중앙대로47길 25-3,대구광역시 남구 대명동 1797-14,35.85395188,128.5890705,2018.0,건축물
대명3동1,1,대구광역시 남구 명덕로26길 18,대구광역시 남구 대명동 1891-16,35.85555588,128.5841612,2016.0,한전주
대명3동2,1,대구광역시 남구 명덕로26길 22-2,대구광역시 남구 대명동 1891-17,35.85542853,128.5842516,2017.0,한전주
대명3동3,1,대구광역시 남구 중앙대로51길 119,대구광역시 남구 대명동 1891-1,35.85576066,128.5839394,2016.0,한전주
대명3동4,1,대구광역시 남구 중앙대로51길 121,대구광역시 남구 대명동 1891-5,35.85574788,128.5838152,2016.0,한전주
대명3동5,1,대구광역시 남구 성당로60길 30,대구광역시 남구 대명동 2281-5,35.85807124,128.576012,2017.0,건축물
대명3동6,1,대구광역시 남구 현충로 262,대구광역시 남구 대명동 1892-52,35.8557096,128.5832029,2016.0,한전주
대명3동7,1,대구광역시 남구 현충로 256,대구광역시 남구 대명동 1892-31,35.85520713,128.5832731,2016.0,한전주
대명3동8,1,대구광역시 남구 명덕로24길 15,대구광역시 남구 대명동 1894-30,35.85510527,128.583891,2016.0,한전주
대명3동9,1,대구광역시 남구 명덕로24길 25,대구광역시 남구 대명동 1894-4,35.85475867,128.5839328,2016.0,한전주
대명3동10,1,대구광역시 남구 명덕로24길 29-2,대구광역시 남구 대명동 1894-10,35.85449491,128.5839807,2016.0,한전주
대명3동11,1,대구광역시 남구 명덕로24길 29-6,대구광역시 남구 대명동 1894-24,35.8546059,128.5842173,2017.0,건축물
대명3동12,1,대구광역시 남구 명덕로24길 30-3,대구광역시 남구 대명동 1893-16,35.8544851,128.5836307,2017.0,건축물
대명3동13,1,대구광역시 남구 중앙대로47길 130,대구광역시 남구 대명동 1893-8,35.85442571,128.5835031,2016.0,한전주
대명3동14,1,대구광역시 남구 중앙대로47길 120,대구광역시 남구 대명동 1894-13,35.85441545,128.5840068,2016.0,한전주
대명3동15,1,대구광역시 남구 명덕로47길 113,대구광역시 남구 대명동 1895-1,35.85427698,128.5843792,2016.0,한전주
대명3동16,1,대구광역시 남구 명덕로26길 34-5,대구광역시 남구 대명동 1894-35,35.8547714,128.5840614,2017.0,건축물
대명3동17,1,대구광역시 남구 명덕로24길 40,대구광역시 남구 대명동 1896-22,35.85397814,128.5838065,2016.0,한전주
대명3동18,1,대구광역시 남구 명덕로24길 46,대구광역시 남구 대명동 1896-14,35.85378314,128.5838337,2016.0,한전주
대명3동19,1,대구광역시 남구 현충로50길 10,대구광역시 남구 대명동 1897-1,35.85340411,128.5838748,2016.0,한전주
대명3동20,1,대구광역시 남구 명덕로24길 45,대구광역시 남구 대명동 1895-23,35.85377987,128.5841027,2016.0,한전주
대명3동21,1,대구광역시 남구 명덕로24길 39,대구광역시 남구 대명동 1895-10,35.85406874,128.584043,2016.0,한전주
대명3동22,1,대구광역시 남구 현충로50길 20-1,대구광역시 남구 대명동 1898-1,35.85346807,128.584518,2016.0,한전주
대명3동23,1,대구광역시 남구 현충로50길 19-7,대구광역시 남구 대명동 1895-16,35.85396551,128.5842181,2017.0,건축물
대명3동24,1,대구광역시 남구 명덕로26길 66,대구광역시 남구 대명동 1898-20,35.85333805,128.5845111,2016.0,한전주
대명3동25,1,대구광역시 남구 현충로50길 20-10,대구광역시 남구 대명동 1898-21,35.85311661,128.5843561,2016.0,한전주
대명3동26,1,대구광역시 남구 현충로50길 16,대구광역시 남구 대명동 1898-15,35.85338248,128.5841489,2016.0,한전주
대명3동27,1,대구광역시 남구 현충로 236,대구광역시 남구 대명동 1896-13,35.85371626,128.5835156,2016.0,한전주
대명3동28,1,대구광역시 남구 현충로48길 8,대구광역시 남구 대명동 1899-33,35.85263601,128.5839196,2016.0,한전주
대명3동29,1,대구광역시 남구 현충로48길 14-2,대구광역시 남구 대명동 1899-28,35.85266971,128.5840772,2016.0,한전주
대명3동30,1,대구광역시 남구 현충로48길 14-1,대구광역시 남구 대명동 1899-4,35.85266383,128.5842497,2016.0,한전주
대명3동31,1,대구광역시 남구 현충로48길 9,대구광역시 남구 대명동 1897-18,35.85284356,128.5840142,2016.0,한전주
대명3동32,1,대구광역시 남구 명덕로24길 65-3,대구광역시 남구 대명동 1898-3,35.8529477,128.5843174,2017.0,건축물
대명3동33,1,대구광역시 남구 명덕로24길 59,대구광역시 남구 대명동 1898-23,35.85323083,128.584168,2017.0,한전주
대명3동34,1,대구광역시 남구 명덕로26길 70,대구광역시 남구 대명동 1898-7,35.8531937,128.5845306,2017.0,한전주
대명3동35,1,대구광역시 남구 명덕로26길 76,대구광역시 남구 대명동 1898-4,35.85291921,128.5845647,2016.0,한전주
대명3동36,1,대구광역시 남구 현충로48길 22,대구광역시 남구 대명동 1899-8,35.85264155,128.5845725,2016.0,한전주
대명3동37,1,대구광역시 남구 현충로48길 14-3,대구광역시 남구 대명동 1899-24,35.85255567,128.584252,2017.0,건축물
대명3동38,1,대구광역시 남구 현충로48길 14-8,대구광역시 남구 대명동 1899-31,35.85241822,128.5840146,2017.0,건축물
대명3동39,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2018.0,건축물
대명3동40,1,대구광역시 남구 명덕로26길 52,대구광역시 남구 대명동 1895-3,35.85404948,128.5844101,2016.0,건축물
대명3동41,1,대구광역시 남구 명덕로8길 166,대구광역시 남구 대명동 2305-15,35.85210874,128.5743784,2016.0,한전주
대명3동42,1,대구광역시 남구 중앙대로31길 172-3,대구광역시 남구 대명동 1899-14,35.85223911,128.5844759,2017.0,건축물
대명3동43,1,대구광역시 남구 삼각지4길 47,대구광역시 남구 대명동 1912-25,35.85165079,128.5845351,2016.0,한전주
대명3동44,1,대구광역시 남구 삼각지4길 45,대구광역시 남구 대명동 1912-26,35.8516115,128.5845077,2016.0,한전주
대명3동45,1,대구광역시 남구 삼각지4길 45,대구광역시 남구 대명동 1912-26,35.8516115,128.5845077,2016.0,한전주
대명3동46,1,대구광역시 남구 삼각지5길 48-45,대구광역시 남구 대명동 1912-28,35.85183603,128.5844281,2017.0,건축물
대명3동47,1,대구광역시 남구 삼각지5길 48-31,대구광역시 남구 대명동 1912-18,35.85183482,128.5842465,2017.0,건축물
대명3동48,1,대구광역시 남구 삼각지5길 54,대구광역시 남구 대명동 1912-38,35.8520388,128.5838122,2016.0,한전주
대명3동49,1,대구광역시 남구 삼각지5길 48-1,대구광역시 남구 대명동 1912-40,35.85195365,128.5837087,2016.0,한전주
대명3동50,1,대구광역시 남구 삼각지5길 48-11,대구광역시 남구 대명동 1912-8,35.85180891,128.5840246,2016.0,전용주
대명3동51,1,대구광역시 남구 삼각지5길 48-35,대구광역시 남구 대명동 1912-17,35.85174188,128.5841871,2016.0,한전주
대명3동52,1,대구광역시 남구 삼각지4길 37,대구광역시 남구 대명동 1913-11,35.85123231,128.5843033,2016.0,한전주
대명3동53,1,대구광역시 남구 현충로40길 8,대구광역시 남구 대명동 1733-1,35.85016087,128.5816187,2016.0,한전주
대명3동54,1,대구광역시 남구 현충로46길 33,대구광역시 남구 대명동 1913-6,35.85135561,128.583958,2016.0,한전주
대명3동55,1,대구광역시 남구 삼각지5길 42,대구광역시 남구 대명동 1913-19,35.8516849,128.5836004,2016.0,한전주
대명3동56,1,대구광역시 남구 중앙대로31길 203,대구광역시 남구 대명동 1923-4,35.85234846,128.583017,2016.0,한전주
대명3동57,1,대구광역시 남구 삼각지6길 49,대구광역시 남구 대명동 1923-6,35.85220885,128.5829434,2016.0,한전주
대명3동58,1,대구광역시 남구 현충로46길 15,대구광역시 남구 대명동 1918-12,35.85179066,128.5829484,2016.0,한전주
대명3동59,1,대구광역시 남구 현충로46길 15,대구광역시 남구 대명동 1918-12,35.85179066,128.5829484,2016.0,한전주
대명3동60,1,대구광역시 남구 현충로 218,대구광역시 남구 대명동 1923-9,35.8520006,128.5824565,2016.0,한전주
대명3동61,1,대구광역시 남구 현충로42길 5,대구광역시 남구 대명동 1922-5,35.8512713,128.5821499,2016.0,한전주
대명3동62,1,대구광역시 남구 현충로42길 9,대구광역시 남구 대명동 1922-23,35.8511999,128.5823479,2016.0,한전주
대명3동63,1,대구광역시 남구 삼각지6길 26,대구광역시 남구 대명동 1919-10,35.85113987,128.5825502,2016.0,한전주
대명3동64,1,대구광역시 남구 삼각지6길 30,대구광역시 남구 대명동 1919-6,35.85133649,128.5826737,2016.0,한전주
대명3동65,1,대구광역시 남구 현충로46길 8,대구광역시 남구 대명동 1922-13,35.85171191,128.5826324,2017.0,건축물
대명3동66,1,대구광역시 남구 현충로46길 17,대구광역시 남구 대명동 1918-16,35.85172363,128.5831108,2016.0,한전주
대명3동67,1,대구광역시 남구 현충로46길 22,대구광역시 남구 대명동 1917-4,35.85136703,128.583365,2016.0,한전주
대명3동68,1,대구광역시 남구 삼각지5길 34,대구광역시 남구 대명동 1917-23,35.851192,128.5834163,2016.0,한전주
대명3동69,1,대구광역시 남구 삼각지5길 28,대구광역시 남구 대명동 1917-13,35.85103097,128.5831546,2016.0,한전주
대명3동70,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동71,1,대구광역시 남구 현충로46길 16,대구광역시 남구 대명동 1919-1,35.85144459,128.5829503,2017.0,건축물
대명3동72,1,대구광역시 남구 현충로42길 31-5,대구광역시 남구 대명동 1917-9,35.85085769,128.5834478,2016.0,한전주
대명3동73,1,대구광역시 남구 현충로42길 31-9,대구광역시 남구 대명동 1917-1,35.85095069,128.5835028,2016.0,한전주
대명3동74,1,대구광역시 남구 현충로42길 31-15,대구광역시 남구 대명동 1917-19,35.85120078,128.5836716,2016.0,한전주
대명3동75,1,대구광역시 남구 삼각지4길 31,대구광역시 남구 대명동 1914-1,35.85105004,128.5842014,2016.0,한전주
대명3동76,1,대구광역시 남구 삼각지4길 29,대구광역시 남구 대명동 1914-32,35.8509213,128.5841186,2016.0,한전주
대명3동77,1,대구광역시 남구 삼각지4길 22,대구광역시 남구 대명동 1911-14,35.85051717,128.5841229,2016.0,한전주
대명3동78,1,대구광역시 남구 삼각지4길 17,대구광역시 남구 대명동 1915-1,35.85040989,128.5838103,2016.0,한전주
대명3동79,1,대구광역시 남구 삼각지4길 17,대구광역시 남구 대명동 1915-1,35.85040989,128.5838103,2016.0,한전주
대명3동80,1,대구광역시 남구 현충로42길 38-2,대구광역시 남구 대명동 1915-42,35.85046198,128.5836613,2017.0,건축물
대명3동81,1,대구광역시 남구 현충로42길 38-8,대구광역시 남구 대명동 1915-38,35.8503206,128.5835561,2017.0,한전주
대명3동82,1,대구광역시 남구 현충로42길 38-12,대구광역시 남구 대명동 1915-34,35.85011523,128.5834419,2017.0,건축물
대명3동83,1,대구광역시 남구 삼각지4길 9,대구광역시 남구 대명동 1915-29,35.85011679,128.5836132,2016.0,한전주
대명3동84,1,대구광역시 남구 삼각지4길 7,대구광역시 남구 대명동 1915-18,35.8500053,128.5835232,2016.0,한전주
대명3동85,1,대구광역시 남구 현충로40길 33,대구광역시 남구 대명동 1915-21,35.84984648,128.583047,2016.0,한전주
대명3동86,1,대구광역시 남구 현충로40길 33,대구광역시 남구 대명동 1915-21,35.84984648,128.583047,2016.0,한전주
대명3동87,1,대구광역시 남구 현충로42길 32-15,대구광역시 남구 대명동 1915-6,35.85010402,128.5832069,2016.0,한전주
대명3동88,1,대구광역시 남구 현충로42길 32-11,대구광역시 남구 대명동 1915-12,35.85024984,128.5833472,2016.0,한전주
대명3동89,1,대구광역시 남구 현충로42길 32-2,대구광역시 남구 대명동 1916-11,35.8506001,128.583301,2016.0,한전주
대명3동90,1,대구광역시 남구 현충로42길 30-4,대구광역시 남구 대명동 1916-12,35.85056605,128.5831498,2017.0,건축물
대명3동91,1,대구광역시 남구 현충로42길 24,대구광역시 남구 대명동 1916-7,35.8507143,128.5830679,2016.0,한전주
대명3동92,1,대구광역시 남구 현충로42길 24,대구광역시 남구 대명동 1916-7,35.8507143,128.5830679,2016.0,한전주
대명3동93,1,대구광역시 남구 삼각지5길 18,대구광역시 남구 대명동 1916-8,35.8505985,128.5829028,2016.0,한전주
대명3동94,1,대구광역시 남구 삼각지5길 6-1,대구광역시 남구 대명동 1916-4,35.8502121,128.5826558,2016.0,한전주
대명3동95,1,대구광역시 남구 삼각지5길 2-2,대구광역시 남구 대명동 1916-47,35.85001547,128.5825323,2016.0,한전주
대명3동96,1,대구광역시 남구 현충로40길 27-3,대구광역시 남구 대명동 1916-32,35.8500216,128.5827666,2017.0,건축물
대명3동97,1,대구광역시 남구 현충로40길 27-13,대구광역시 남구 대명동 1916-2,35.85040168,128.5830403,2017.0,건축물
대명3동98,1,대구광역시 남구 현충로42길 14,대구광역시 남구 대명동 1920-6,35.85087732,128.5825052,2016.0,한전주
대명3동99,1,대구광역시 남구 삼각지6길 16,대구광역시 남구 대명동 1920-7,35.85076097,128.582308,2016.0,한전주
대명3동100,1,대구광역시 남구 삼각지6길 12-5,대구광역시 남구 대명동 1920-5,35.85070162,128.5824353,2017.0,건축물
대명3동101,1,대구광역시 남구 삼각지6길 12-10,대구광역시 남구 대명동 1920-43,35.85041595,128.5822303,2017.0,한전주
대명3동102,1,대구광역시 남구 현충로40길 19,대구광역시 남구 대명동 1920-13,35.85007215,128.5823342,2016.0,한전주
대명3동103,1,대구광역시 남구 현충로36길 43,대구광역시 남구 대명동 1741-5,35.85006722,128.5819081,2016.0,한전주
대명3동104,1,대구광역시 남구 현충로40길 18,대구광역시 남구 대명동 1742-1,35.8499773,128.5821464,2017.0,한전주
대명3동105,1,대구광역시 남구 현충로36길 36,대구광역시 남구 대명동 1742-6,35.84955853,128.5819211,2016.0,한전주
대명3동106,1,대구광역시 남구 현충로36길 24,대구광역시 남구 대명동 1772-14,35.84909523,128.5817923,2016.0,한전주
대명3동107,1,대구광역시 남구 현충로36길 26-6,대구광역시 남구 대명동 1772-9,35.84916677,128.5821081,2016.0,한전주
대명3동108,1,대구광역시 남구 현충로36길 26-12,대구광역시 남구 대명동 1742-28,35.8493002,128.5823053,2016.0,한전주
대명3동109,1,대구광역시 남구 현충로40길 24-6,대구광역시 남구 대명동 1742-29,35.84972696,128.5822698,2016.0,한전주
대명3동110,1,대구광역시 남구 명덕로12길 55,대구광역시 남구 대명동 2292-3,35.85533579,128.5765056,2017.0,한전주
대명3동111,1,대구광역시 남구 현충로40길 24-2,대구광역시 남구 대명동 1742-3,35.84991696,128.5823488,2016.0,한전주
대명3동112,1,대구광역시 남구 삼각지6길 8,대구광역시 남구 대명동 1920-26,35.85038591,128.5820482,2016.0,한전주
대명3동113,1,대구광역시 남구 현충로40길 5,대구광역시 남구 대명동 1921-12,35.85037726,128.5816097,2016.0,한전주
대명3동114,1,대구광역시 남구 현충로40길 12-6,대구광역시 남구 대명동 1741-24,35.84988606,128.5816841,2017.0,건축물
대명3동115,1,대구광역시 남구 현충로36길 37-3,대구광역시 남구 대명동 1741-11,35.84974674,128.5815883,2017.0,건축물
대명3동116,2,대구광역시 남구 현충로36길 25-6,대구광역시 남구 대명동 1733-23,35.8494141,128.5813009,2016.0,한전주
대명3동117,1,대구광역시 남구 현충로36길 25-9,대구광역시 남구 대명동 1733-28,35.84905113,128.5813089,2016.0,한전주
대명3동118,1,대구광역시 남구 현충로36길 9,대구광역시 남구 대명동 1741-31,35.8488943,128.5812441,2016.0,한전주
대명3동119,1,대구광역시 남구 현충로36길 12,대구광역시 남구 대명동 1740-19,35.84864973,128.5814072,2017.0,한전주
대명3동120,1,대구광역시 남구 현충로36길 20,대구광역시 남구 대명동 1772-12,35.84884496,128.5816368,2016.0,한전주
대명3동121,1,대구광역시 남구 현충로32길 7,대구광역시 남구 대명동 1734-1,35.84675702,128.5806081,2016.0,한전주
대명3동122,1,대구광역시 남구 현충로32길 31,대구광역시 남구 대명동 541-21,35.84614239,128.5815699,2016.0,한전주
대명3동123,1,대구광역시 남구 대명로49길 106,대구광역시 남구 대명동 541-15,35.84611529,128.5819855,2016.0,한전주
대명3동124,1,대구광역시 남구 현충로31길 6-3,대구광역시 남구 대명동 1723-6,35.84695088,128.5795715,2017.0,건축물
대명3동125,1,대구광역시 남구 현충로31길 10-5,대구광역시 남구 대명동 1723-9,35.84704679,128.5794052,2017.0,건축물
대명3동126,1,대구광역시 남구 현충로31길 18-2,대구광역시 남구 대명동 1723-24,35.84687765,128.5791096,2016.0,한전주
대명3동127,1,대구광역시 남구 현충로31길 18-6,대구광역시 남구 대명동 1723-18,35.84710492,128.5791132,2017.0,건축물
대명3동128,1,대구광역시 남구 현충로31길 20,대구광역시 남구 대명동 1723-27,35.8468708,128.5788084,2016.0,한전주
대명3동129,1,대구광역시 남구 양지로12길 7,대구광역시 남구 대명동 2151-14,35.85120639,128.5794124,2016.0,한전주
대명3동130,1,대구광역시 남구 양지로10길 6,대구광역시 남구 대명동 2155-12,35.8507945,128.5780102,2016.0,한전주
대명3동131,1,대구광역시 남구 양지로 72,대구광역시 남구 대명동 2155-1,35.85097136,128.5778227,2017.0,건축물
대명3동132,1,대구광역시 남구 양지남길 81-1,대구광역시 남구 대명동 2155-11,35.85065458,128.5777899,2016.0,한전주
대명3동133,1,대구광역시 남구 양지남길 86,대구광역시 남구 대명동 2154-8,35.85056385,128.5781113,2016.0,한전주
대명3동134,1,대구광역시 남구 현충로39길 54,대구광역시 남구 대명동 2154-13,35.85028474,128.5782297,2016.0,한전주
대명3동135,1,대구광역시 남구 현충로39길 54,대구광역시 남구 대명동 2154-13,35.85028474,128.5782297,2016.0,한전주
대명3동136,1,대구광역시 남구 현충로39길 57-2,대구광역시 남구 대명동 1746-4,35.85005242,128.578079,2016.0,한전주
대명3동137,1,대구광역시 남구 현충로39길 60-1,대구광역시 남구 대명동 2154-18,35.85016396,128.577849,2016.0,한전주
대명3동138,1,대구광역시 남구 현충로39길 42,대구광역시 남구 대명동 2153-16,35.85043714,128.578702,2016.0,한전주
대명3동139,1,대구광역시 남구 현충로39길 38,대구광역시 남구 대명동 2153-13,35.85054158,128.578983,2016.0,한전주
대명3동140,2,대구광역시 남구 현충로39길 45-1,대구광역시 남구 대명동 1745-73,35.8503146,128.5788276,2016.0,한전주
대명3동141,1,대구광역시 남구 현충로39길 39-1,대구광역시 남구 대명동 1745-23,35.8503596,128.5791167,2016.0,한전주
대명3동142,2,대구광역시 남구 현충로39길 33-2,대구광역시 남구 대명동 1745-16,35.85041551,128.5792506,2016.0,한전주
대명3동143,1,대구광역시 남구 현충로39길 32,대구광역시 남구 대명동 2153-2,35.8507003,128.5794023,2016.0,한전주
대명3동144,1,대구광역시 남구 양지로12길 13,대구광역시 남구 대명동 2150-4,35.85094146,128.5795488,2016.0,한전주
대명3동145,1,대구광역시 남구 양지남길 106,대구광역시 남구 대명동 2153-36,35.8507815,128.579218,2017.0,건축물
대명3동146,1,대구광역시 남구 성당로62길 11,대구광역시 남구 대명동 2274-12,35.8590981,128.5752223,2017.0,건축물
대명3동147,1,대구광역시 남구 양지남길 102-1,대구광역시 남구 대명동 2153-6,35.85082534,128.5790595,2016.0,한전주
대명3동148,1,대구광역시 남구 양지남길 102-3,대구광역시 남구 대명동 2153-18,35.85074199,128.5791097,2017.0,건축물
대명3동149,1,대구광역시 남구 양지남길 92-1,대구광역시 남구 대명동 2153-5,35.85070538,128.5785878,2016.0,한전주
대명3동150,1,대구광역시 남구 양지로12길 15,대구광역시 남구 대명동 2150-6,35.85083277,128.5796009,2017.0,건축물
대명3동151,1,대구광역시 남구 양지남길 118,대구광역시 남구 대명동 2150-15,35.8510036,128.579882,2016.0,한전주
대명3동152,1,대구광역시 남구 양지남길 120,대구광역시 남구 대명동 2150-23,35.85109008,128.5800344,2016.0,한전주
대명3동153,1,대구광역시 남구 양지남길 122,대구광역시 남구 대명동 2150-24,35.85099952,128.580068,2017.0,건축물
대명3동154,1,대구광역시 남구 양지남길 123,대구광역시 남구 대명동 2151-18,35.8512974,128.5801669,2017.0,건축물
대명3동155,1,대구광역시 남구 양지로 116,대구광역시 남구 대명동 2151-25,35.85138041,128.5798852,2017.0,건축물
대명3동156,1,대구광역시 남구 양지로 108-3,대구광역시 남구 대명동 2151-26,35.85133891,128.5797515,2017.0,건축물
대명3동157,1,대구광역시 남구 현충로39길 24,대구광역시 남구 대명동 2149-10,35.85063125,128.5798393,2016.0,한전주
대명3동158,1,대구광역시 남구 현충서길 148,대구광역시 남구 대명동 1730-9,35.85051297,128.5798034,2016.0,한전주
대명3동159,1,대구광역시 남구 현충로39길 19,대구광역시 남구 대명동 1730-2,35.85050477,128.5801379,2017.0,건축물
대명3동160,1,대구광역시 남구 현충로39길 14,대구광역시 남구 대명동 2149-2,35.8506442,128.5804832,2016.0,한전주
대명3동161,1,대구광역시 남구 양지로16길 29,대구광역시 남구 대명동 2148-9,35.85066418,128.5808982,2016.0,한전주
대명3동162,1,대구광역시 남구 양지로16길 21,대구광역시 남구 대명동 2148-17,35.85098618,128.5811065,2016.0,한전주
대명3동163,1,대구광역시 남구 양지로16길 22,대구광역시 남구 대명동 2147-8,35.85107134,128.5809107,2017.0,건축물
대명3동164,1,대구광역시 남구 현충로39길 26-17,대구광역시 남구 대명동 2147-2,35.85101038,128.5806128,2016.0,한전주
대명3동165,1,대구광역시 남구 양지로14길 15,대구광역시 남구 대명동 2147-4,35.85102293,128.5804802,2017.0,건축물
대명3동166,1,대구광역시 남구 현충로39길 26-11,대구광역시 남구 대명동 2150-25,35.85085363,128.5802176,2016.0,한전주
대명3동167,1,대구광역시 남구 현충로39길 24,대구광역시 남구 대명동 2149-10,35.85063125,128.5798393,2017.0,한전주
대명3동168,1,대구광역시 남구 양지남길 130,대구광역시 남구 대명동 2147-11,35.8512241,128.5805329,2016.0,한전주
대명3동169,1,대구광역시 남구 양지남길 135-3,대구광역시 남구 대명동 2146-28,35.85151181,128.5805829,2017.0,건축물
대명3동170,1,대구광역시 남구 양지남길 140,대구광역시 남구 대명동 2147-13,35.85134115,128.5809515,2016.0,한전주
대명3동171,1,대구광역시 남구 양지로16길 5-1,대구광역시 남구 대명동 2145-17,35.85176875,128.5813274,2016.0,한전주
대명3동172,1,대구광역시 남구 양지로16길 5-5,대구광역시 남구 대명동 2145-19,35.85183715,128.5816077,2017.0,건축물
대명3동173,1,대구광역시 남구 양지남길 150,대구광역시 남구 대명동 2148-1,35.85140013,128.5814096,2016.0,한전주
대명3동174,1,대구광역시 남구 양지로16길 13,대구광역시 남구 대명동 2148-2,35.85131864,128.5812919,2016.0,한전주
대명3동175,1,대구광역시 남구 양지로16길 20,대구광역시 남구 대명동 2147-15,35.85116747,128.5810011,2016.0,한전주
대명3동176,1,대구광역시 남구 현충로37길 31,대구광역시 남구 대명동 1730-14,35.85029361,128.5803176,2016.0,한전주
대명3동177,1,대구광역시 남구 현충서길 146-8,대구광역시 남구 대명동 1730-17,35.85023101,128.5801236,2016.0,한전주
대명3동178,1,대구광역시 남구 현충서길 142-5,대구광역시 남구 대명동 1730-23,35.8502,128.5799719,2017.0,건축물
대명3동179,1,대구광역시 남구 현충서길 142-3,대구광역시 남구 대명동 1730-22,35.8502275,128.5799042,2017.0,건축물
대명3동180,1,대구광역시 남구 현충로37길 23,대구광역시 남구 대명동 1729-9,35.84991691,128.5801617,2016.0,한전주
대명3동181,1,대구광역시 남구 현충로37길 19-1,대구광역시 남구 대명동 1729-4,35.84977346,128.5801057,2016.0,한전주
대명3동182,1,대구광역시 남구 현충로37길 7-2,대구광역시 남구 대명동 1728-8,35.8493063,128.5800782,2016.0,한전주
대명3동183,1,대구광역시 남구 현충로37길 7-4,대구광역시 남구 대명동 1728-33,35.84920473,128.5800457,2017.0,건축물
대명3동184,1,대구광역시 남구 현충로37길 8,대구광역시 남구 대명동 1731-12,35.8493777,128.5803236,2016.0,한전주
대명3동185,1,대구광역시 남구 현충로37길 5-5,대구광역시 남구 대명동 1726-10,35.84902512,128.5802724,2017.0,한전주
대명3동186,1,대구광역시 남구 현충로37길 5-12,대구광역시 남구 대명동 1726-25,35.8488049,128.5800245,2017.0,건축물
대명3동187,1,대구광역시 남구 현충로37길 9-2,대구광역시 남구 대명동 1728-28,35.84934074,128.5798447,2016.0,한전주
대명3동188,1,대구광역시 남구 현충로37길 9-4,대구광역시 남구 대명동 1728-29,35.84924379,128.5798162,2017.0,건축물
대명3동189,1,대구광역시 남구 현충서길 145,대구광역시 남구 대명동 1750-23,35.85032437,128.579603,2016.0,한전주
