ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_00650,2019-01-21 11,월요일,맑음,대구광역시 중구 삼덕동1가,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,승용,남,37세,상해없음,승용,남,29세,경상,0,0,1,0,3
ACCIDENT_00651,2019-01-21 12,월요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,이륜,남,41세,부상신고,화물,남,46세,상해없음,0,0,0,1,1
ACCIDENT_00652,2019-01-21 12,월요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,38세,경상,승용,여,27세,상해없음,0,0,1,0,3
ACCIDENT_00653,2019-01-21 12,월요일,맑음,대구광역시 달서구 파호동,교차로 - 교차로안,건조,차대사람,기타,안전운전불이행,승용,남,82세,상해없음,보행자,남,8세,경상,0,0,1,0,3
ACCIDENT_00654,2019-01-21 13,월요일,맑음,대구광역시 달서구 장동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,여,67세,상해없음,화물,여,64세,경상,0,0,1,0,3
ACCIDENT_00655,2019-01-21 13,월요일,맑음,대구광역시 북구 구암동,교차로 - 교차로안,건조,차대차,기타,교차로운행방법위반,자전거,남,10세,경상,승용,남,39세,상해없음,0,0,1,0,3
ACCIDENT_00656,2019-01-21 14,월요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,66세,상해없음,이륜,남,24세,경상,0,0,1,0,3
ACCIDENT_00657,2019-01-21 14,월요일,맑음,대구광역시 달성군 다사읍,단일로 - 기타,건조,차대차,기타,안전운전불이행,자전거,남,14세,중상,승용,남,26세,상해없음,0,1,0,0,5
ACCIDENT_00658,2019-01-21 16,월요일,맑음,대구광역시 동구 방촌동,기타 - 기타,건조,차대사람,횡단중,기타,승용,남,50세,기타불명,보행자,여,39세,경상,0,0,1,0,3
ACCIDENT_00659,2019-01-21 16,월요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,35세,상해없음,이륜,여,27세,경상,0,0,1,0,3
ACCIDENT_00660,2019-01-21 17,월요일,맑음,대구광역시 달서구 월암동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,59세,경상,승용,여,54세,경상,0,0,3,0,9
ACCIDENT_00661,2019-01-21 17,월요일,맑음,대구광역시 북구 침산동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,26세,상해없음,이륜,남,30세,경상,0,0,1,0,3
ACCIDENT_00662,2019-01-21 18,월요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,21세,상해없음,승용,남,22세,경상,0,0,1,0,3
ACCIDENT_00663,2019-01-21 19,월요일,맑음,대구광역시 수성구 매호동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,26세,상해없음,이륜,남,57세,경상,0,0,1,0,3
ACCIDENT_00664,2019-01-21 20,월요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,19세,경상,승용,남,26세,상해없음,0,0,1,0,3
ACCIDENT_00665,2019-01-21 20,월요일,맑음,대구광역시 달성군 논공읍,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승합,남,58세,상해없음,승용,여,69세,경상,0,0,1,0,3
ACCIDENT_00666,2019-01-21 20,월요일,맑음,대구광역시 북구 동천동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,신호위반,이륜,남,56세,상해없음,보행자,여,67세,중상,0,1,0,0,5
ACCIDENT_00667,2019-01-21 21,월요일,맑음,대구광역시 달성군 화원읍,교차로 - 교차로부근,건조,차대차,측면충돌,신호위반,이륜,남,17세,경상,승용,여,36세,상해없음,0,1,1,0,8
ACCIDENT_00668,2019-01-21 22,월요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,58세,상해없음,승용,여,42세,경상,0,0,1,0,3
ACCIDENT_00669,2019-01-21 22,월요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,35세,상해없음,승용,남,50세,경상,0,0,2,0,6
ACCIDENT_00670,2019-01-21 22,월요일,맑음,대구광역시 북구 구암동,교차로 - 교차로안,건조,차대차,추돌,신호위반,승용,남,24세,상해없음,이륜,남,18세,경상,0,0,2,0,6
ACCIDENT_00671,2019-01-22 02,화요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대차,측면충돌,교차로운행방법위반,승용,남,70세,경상,승용,남,64세,경상,0,0,2,0,6
ACCIDENT_00672,2019-01-22 02,화요일,맑음,대구광역시 북구 칠성동2가,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,24세,상해없음,이륜,남,21세,경상,0,0,1,0,3
ACCIDENT_00673,2019-01-22 04,화요일,맑음,대구광역시 수성구 수성동2가,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,43세,상해없음,승합,남,62세,중상,0,1,0,0,5
ACCIDENT_00674,2019-01-22 06,화요일,맑음,대구광역시 북구 구암동,단일로 - 지하차도(도로)내,건조,차대사람,횡단중,안전운전불이행,화물,남,43세,상해없음,보행자,여,69세,사망,1,0,0,0,10
ACCIDENT_00675,2019-01-22 07,화요일,맑음,대구광역시 북구 칠성동2가,기타 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,47세,상해없음,이륜,남,56세,중상,0,1,0,0,5
ACCIDENT_00676,2019-01-22 08,화요일,맑음,대구광역시 서구 내당동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,63세,상해없음,이륜,남,39세,중상,0,1,0,0,5
ACCIDENT_00677,2019-01-22 09,화요일,맑음,대구광역시 북구 침산동,단일로 - 기타,건조,차대차,측면충돌,신호위반,승용,남,34세,상해없음,이륜,남,52세,중상,0,1,0,0,5
ACCIDENT_00678,2019-01-22 10,화요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,측면충돌,신호위반,승용,남,37세,상해없음,승합,남,53세,경상,0,0,3,0,9
ACCIDENT_00679,2019-01-22 10,화요일,맑음,대구광역시 달성군 현풍읍,교차로 - 교차로안,건조,차대차,정면충돌,신호위반,승용,남,60세,상해없음,승용,여,29세,경상,0,0,1,0,3
ACCIDENT_00680,2019-01-22 13,화요일,맑음,대구광역시 동구 불로동,교차로 - 교차로부근,건조,차대차,후진중충돌,안전운전불이행,승용,남,68세,상해없음,승용,남,50세,경상,0,0,2,0,6
ACCIDENT_00681,2019-01-22 13,화요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,64세,경상,건설기계,남,38세,경상,0,0,2,0,6
ACCIDENT_00682,2019-01-22 14,화요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로안,건조,차대차,기타,기타,이륜,남,30세,경상,승합,남,32세,상해없음,0,0,1,0,3
ACCIDENT_00683,2019-01-22 16,화요일,맑음,대구광역시 북구 칠성동1가,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,48세,상해없음,보행자,남,36세,부상신고,0,0,0,1,1
ACCIDENT_00684,2019-01-22 16,화요일,맑음,대구광역시 달서구 감삼동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,이륜,남,76세,경상,승용,여,33세,경상,0,0,3,0,9
ACCIDENT_00685,2019-01-22 17,화요일,맑음,대구광역시 달서구 본동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,61세,경상,승용,남,22세,부상신고,0,0,3,2,11
ACCIDENT_00686,2019-01-22 17,화요일,맑음,대구광역시 중구 계산동2가,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,31세,상해없음,승용,남,37세,경상,0,0,1,0,3
ACCIDENT_00687,2019-01-22 18,화요일,맑음,대구광역시 수성구 황금동,교차로 - 교차로안,건조,차대차,측면충돌,안전거리미확보,승용,여,48세,상해없음,승용,남,36세,부상신고,0,0,1,4,7
ACCIDENT_00688,2019-01-22 18,화요일,맑음,대구광역시 수성구 시지동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,여,54세,상해없음,보행자,여,77세,경상,0,0,1,0,3
ACCIDENT_00689,2019-01-22 19,화요일,맑음,대구광역시 동구 신서동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,41세,상해없음,이륜,남,19세,경상,0,0,1,0,3
ACCIDENT_00690,2019-01-22 19,화요일,맑음,대구광역시 동구 용계동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,47세,상해없음,승용,남,37세,경상,0,0,1,0,3
ACCIDENT_00691,2019-01-22 19,화요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,남,62세,상해없음,이륜,남,40세,경상,0,0,1,0,3
ACCIDENT_00692,2019-01-22 19,화요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,51세,상해없음,승용,여,37세,경상,0,0,1,0,3
ACCIDENT_00693,2019-01-22 20,화요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대차,추돌,불법유턴,승용,남,59세,상해없음,승용,남,30세,경상,0,0,2,0,6
ACCIDENT_00694,2019-01-22 20,화요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,여,41세,상해없음,이륜,남,19세,경상,0,0,1,0,3
ACCIDENT_00695,2019-01-22 20,화요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,46세,상해없음,이륜,남,20세,중상,0,1,0,0,5
ACCIDENT_00696,2019-01-22 20,화요일,맑음,대구광역시 북구 동천동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,여,50세,상해없음,승용,남,61세,경상,0,0,5,0,15
ACCIDENT_00697,2019-01-22 22,화요일,맑음,대구광역시 수성구 연호동,교차로 - 교차로안,건조,차대사람,횡단중,안전운전불이행,승용,남,64세,상해없음,보행자,여,55세,중상,0,1,0,0,5
ACCIDENT_00698,2019-01-22 23,화요일,맑음,대구광역시 동구 용계동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,49세,상해없음,승용,남,23세,경상,0,0,1,0,3
ACCIDENT_00699,2019-01-22 23,화요일,맑음,대구광역시 중구 공평동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,33세,상해없음,보행자,남,29세,경상,0,0,1,0,3
ACCIDENT_00700,2019-01-23 01,수요일,맑음,대구광역시 수성구 수성동1가,교차로 - 교차로부근,건조,차대사람,횡단중,보행자보호의무위반,승용,남,38세,상해없음,보행자,남,45세,중상,0,2,1,0,13
ACCIDENT_00701,2019-01-23 06,수요일,맑음,대구광역시 중구 대봉동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,남,34세,상해없음,보행자,남,73세,중상,0,1,0,0,5
ACCIDENT_00702,2019-01-23 09,수요일,맑음,대구광역시 달성군 다사읍,단일로 - 기타,건조,차대차,추돌,안전운전불이행,화물,남,67세,상해없음,승용,여,31세,부상신고,0,0,0,1,1
ACCIDENT_00703,2019-01-23 09,수요일,맑음,대구광역시 중구 남산동,단일로 - 기타,건조,차대사람,기타,보행자보호의무위반,승용,남,35세,상해없음,보행자,여,85세,중상,0,1,1,0,8
ACCIDENT_00704,2019-01-23 09,수요일,맑음,대구광역시 북구 서변동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,48세,상해없음,승용,여,68세,경상,0,0,2,0,6
ACCIDENT_00705,2019-01-23 10,수요일,맑음,대구광역시 달성군 화원읍,단일로 - 기타,건조,차대차,기타,안전운전불이행,화물,남,37세,상해없음,화물,남,47세,경상,0,0,1,0,3
ACCIDENT_00706,2019-01-23 10,수요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,65세,상해없음,화물,남,36세,경상,0,0,1,0,3
ACCIDENT_00707,2019-01-23 12,수요일,맑음,대구광역시 북구 태전동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,이륜,남,59세,상해없음,자전거,남,66세,중상,0,1,0,0,5
ACCIDENT_00708,2019-01-23 13,수요일,맑음,대구광역시 중구 덕산동,교차로 - 교차로안,건조,차대차,기타,신호위반,이륜,남,52세,중상,승합,남,61세,상해없음,0,1,1,0,8
ACCIDENT_00709,2019-01-23 15,수요일,맑음,대구광역시 서구 이현동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,화물,남,28세,상해없음,승용,남,29세,경상,0,0,3,0,9
ACCIDENT_00710,2019-01-23 17,수요일,맑음,대구광역시 달서구 도원동,단일로 - 기타,건조,차대사람,보도통행중,기타,이륜,남,22세,중상,보행자,남,12세,중상,0,2,0,0,10
ACCIDENT_00711,2019-01-23 17,수요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,추돌,안전거리미확보,승용,남,53세,상해없음,승용,남,50세,상해없음,0,0,1,0,3
ACCIDENT_00712,2019-01-23 18,수요일,맑음,대구광역시 서구 비산동,기타 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,37세,부상신고,이륜,남,24세,경상,0,0,1,1,4
ACCIDENT_00713,2019-01-23 18,수요일,맑음,대구광역시 달서구 성당동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,17세,상해없음,자전거,여,54세,중상,0,1,0,0,5
ACCIDENT_00714,2019-01-23 18,수요일,맑음,대구광역시 달서구 파호동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,19세,경상,승용,남,20세,경상,0,0,5,0,15
ACCIDENT_00715,2019-01-23 18,수요일,맑음,대구광역시 달서구 이곡동,교차로 - 교차로부근,건조,차대차,측면충돌,차로위반,승용,남,56세,상해없음,승용,남,35세,경상,0,0,1,0,3
ACCIDENT_00716,2019-01-23 19,수요일,맑음,대구광역시 동구 신천동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,71세,상해없음,원동기,남,26세,경상,0,0,1,0,3
ACCIDENT_00717,2019-01-23 19,수요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,72세,상해없음,이륜,남,40세,중상,0,1,0,0,5
ACCIDENT_00718,2019-01-23 19,수요일,맑음,대구광역시 북구 태전동,교차로 - 교차로안,건조,차대사람,기타,안전운전불이행,화물,남,48세,상해없음,보행자,남,76세,중상,0,1,0,0,5
ACCIDENT_00719,2019-01-23 20,수요일,맑음,대구광역시 수성구 수성동2가,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,48세,상해없음,이륜,남,40세,중상,0,1,0,0,5
ACCIDENT_00720,2019-01-23 20,수요일,맑음,대구광역시 달서구 신당동,교차로 - 교차로횡단보도내,건조,차대차,기타,안전운전불이행,이륜,남,22세,경상,승용,남,63세,부상신고,0,0,1,1,4
ACCIDENT_00721,2019-01-23 21,수요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,정면충돌,중앙선침범,승용,남,65세,상해없음,승용,여,34세,중상,0,1,0,0,5
ACCIDENT_00722,2019-01-23 21,수요일,맑음,대구광역시 달서구 호산동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,남,47세,상해없음,원동기,남,19세,경상,0,0,1,0,3
ACCIDENT_00723,2019-01-23 22,수요일,맑음,대구광역시 동구 신암동,단일로 - 고가도로위,건조,차대차,측면충돌,차로위반,승용,남,69세,상해없음,승용,남,24세,상해없음,0,0,2,0,6
ACCIDENT_00724,2019-01-23 23,수요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로안,건조,차대사람,횡단중,안전운전불이행,승용,남,63세,상해없음,보행자,남,62세,경상,0,0,1,0,3
ACCIDENT_00725,2019-01-24 00,목요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,22세,경상,승용,남,62세,상해없음,0,0,1,0,3
ACCIDENT_00726,2019-01-24 00,목요일,맑음,대구광역시 서구 평리동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,화물,남,35세,경상,승용,남,31세,상해없음,0,0,1,0,3
ACCIDENT_00727,2019-01-24 01,목요일,맑음,대구광역시 북구 태전동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,42세,상해없음,승용,여,61세,경상,0,0,1,0,3
ACCIDENT_00728,2019-01-24 06,목요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,25세,상해없음,승용,남,47세,경상,0,0,1,0,3
ACCIDENT_00729,2019-01-24 07,목요일,맑음,대구광역시 동구 방촌동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,교차로운행방법위반,승용,여,50세,기타불명,승용,남,44세,경상,0,0,1,0,3
ACCIDENT_00730,2019-01-24 08,목요일,맑음,대구광역시 달서구 죽전동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,여,46세,경상,승용,남,45세,중상,0,1,2,0,11
ACCIDENT_00731,2019-01-24 08,목요일,맑음,대구광역시 북구 매천동,단일로 - 기타,건조,차대사람,횡단중,신호위반,화물,남,75세,상해없음,보행자,남,7세,경상,0,0,1,0,3
ACCIDENT_00732,2019-01-24 08,목요일,맑음,대구광역시 북구 태전동,기타 - 기타,건조,차대사람,기타,불법유턴,승용,여,49세,상해없음,보행자,여,18세,경상,0,0,1,0,3
ACCIDENT_00733,2019-01-24 09,목요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,승용,남,63세,상해없음,보행자,여,23세,중상,0,1,0,0,5
ACCIDENT_00734,2019-01-24 09,목요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,30세,상해없음,보행자,남,61세,경상,0,0,1,0,3
ACCIDENT_00735,2019-01-24 09,목요일,맑음,대구광역시 서구 내당동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,이륜,남,63세,부상신고,승용,남,32세,상해없음,0,0,0,1,1
ACCIDENT_00736,2019-01-24 10,목요일,맑음,대구광역시 동구 신천동,교차로 - 교차로안,건조,차대차,기타,신호위반,승용,남,57세,상해없음,이륜,남,27세,중상,0,1,0,0,5
ACCIDENT_00737,2019-01-24 10,목요일,맑음,대구광역시 수성구 중동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,40세,상해없음,승용,남,69세,경상,0,0,1,0,3
ACCIDENT_00738,2019-01-24 10,목요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,화물,남,56세,상해없음,승용,여,51세,경상,0,0,1,0,3
ACCIDENT_00739,2019-01-24 11,목요일,맑음,대구광역시 남구 대명동,단일로 - 지하차도(도로)내,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,35세,상해없음,보행자,남,67세,경상,0,0,1,0,3
ACCIDENT_00740,2019-01-24 11,목요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차대사람,기타,기타,승용,남,41세,상해없음,보행자,남,45세,경상,0,0,1,0,3
ACCIDENT_00741,2019-01-24 14,목요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,승용,여,27세,상해없음,보행자,여,16세,경상,0,0,1,0,3
ACCIDENT_00742,2019-01-24 14,목요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대차,측면충돌,안전거리미확보,승용,여,53세,상해없음,승용,남,27세,경상,0,0,1,0,3
ACCIDENT_00743,2019-01-24 14,목요일,맑음,대구광역시 북구 고성동2가,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,67세,기타불명,승용,여,34세,경상,0,0,1,0,3
ACCIDENT_00744,2019-01-24 15,목요일,맑음,대구광역시 동구 방촌동,교차로 - 교차로부근,건조,차대차,측면충돌,안전거리미확보,승용,남,20세,상해없음,승용,여,41세,중상,0,1,0,0,5
ACCIDENT_00745,2019-01-24 15,목요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대사람,보도통행중,안전운전불이행,승용,남,86세,상해없음,보행자,남,17세,경상,0,0,1,0,3
ACCIDENT_00746,2019-01-24 15,목요일,맑음,대구광역시 중구 태평로3가,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,35세,기타불명,승용,여,53세,경상,0,0,1,0,3
ACCIDENT_00747,2019-01-24 16,목요일,맑음,대구광역시 동구 불로동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,남,33세,경상,승용,남,59세,경상,0,0,3,0,9
ACCIDENT_00748,2019-01-24 16,목요일,맑음,대구광역시 북구 태전동,단일로 - 지하차도(도로)내,건조,차대차,추돌,안전운전불이행,이륜,남,23세,경상,승합,남,51세,경상,0,0,2,0,6
ACCIDENT_00749,2019-01-24 17,목요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,47세,상해없음,보행자,남,11세,경상,0,0,1,0,3
ACCIDENT_00750,2019-01-24 17,목요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차대차,기타,안전운전불이행,화물,남,66세,상해없음,승합,남,62세,경상,0,0,2,0,6
ACCIDENT_00751,2019-01-24 18,목요일,맑음,대구광역시 동구 신암동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,이륜,남,17세,상해없음,보행자,여,47세,중상,0,1,0,0,5
ACCIDENT_00752,2019-01-24 18,목요일,맑음,대구광역시 수성구 중동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,59세,상해없음,승용,여,44세,경상,0,0,1,0,3
ACCIDENT_00753,2019-01-24 18,목요일,맑음,대구광역시 북구 동천동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,56세,경상,승용,남,41세,경상,0,0,2,0,6
ACCIDENT_00754,2019-01-24 18,목요일,맑음,대구광역시 북구 구암동,교차로 - 교차로안,건조,차대차,추돌,안전거리미확보,승용,남,39세,경상,승용,남,46세,경상,0,0,5,0,15
ACCIDENT_00755,2019-01-24 19,목요일,맑음,대구광역시 달서구 용산동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,남,70세,상해없음,원동기,남,19세,경상,0,0,1,0,3
ACCIDENT_00756,2019-01-24 19,목요일,흐림,대구광역시 달서구 호산동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,22세,상해없음,승용,남,48세,경상,0,0,1,0,3
ACCIDENT_00757,2019-01-24 19,목요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,41세,경상,승용,남,43세,경상,0,0,4,0,12
ACCIDENT_00758,2019-01-24 19,목요일,맑음,대구광역시 북구 동천동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,화물,남,53세,상해없음,승용,남,29세,경상,0,0,1,0,3
ACCIDENT_00759,2019-01-24 20,목요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,49세,경상,승용,남,67세,경상,0,0,2,0,6
ACCIDENT_00760,2019-01-24 20,목요일,맑음,대구광역시 서구 비산동,교차로 - 교차로부근,건조,차대차,측면충돌,불법유턴,자전거,남,56세,상해없음,이륜,남,62세,경상,0,0,1,0,3
ACCIDENT_00761,2019-01-24 21,목요일,맑음,대구광역시 수성구 두산동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,30세,상해없음,승용,남,56세,부상신고,0,0,0,1,1
ACCIDENT_00762,2019-01-24 22,목요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,65세,상해없음,보행자,여,17세,경상,0,0,1,0,3
ACCIDENT_00763,2019-01-24 22,목요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,이륜,남,53세,중상,승용,남,24세,상해없음,0,1,0,0,5
ACCIDENT_00764,2019-01-24 22,목요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,승용,남,51세,상해없음,화물,남,57세,상해없음,0,0,1,0,3
ACCIDENT_00765,2019-01-24 22,목요일,맑음,대구광역시 달서구 호산동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,46세,기타불명,화물,남,52세,중상,0,1,0,0,5
ACCIDENT_00766,2019-01-24 23,목요일,맑음,대구광역시 달서구 진천동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,32세,상해없음,이륜,남,16세,중상,0,1,0,0,5
ACCIDENT_00767,2019-01-25 00,금요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승합,남,29세,상해없음,보행자,여,54세,경상,0,0,1,0,3
ACCIDENT_00768,2019-01-25 01,금요일,맑음,대구광역시 북구 산격동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,신호위반,승용,여,57세,상해없음,보행자,여,60세,중상,0,1,0,0,5
ACCIDENT_00769,2019-01-25 01,금요일,맑음,대구광역시 북구 태전동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,51세,상해없음,승합,남,47세,경상,0,0,3,0,9
ACCIDENT_00770,2019-01-25 02,금요일,맑음,대구광역시 달성군 구지면,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,46세,경상,화물,남,65세,상해없음,1,1,2,0,21
ACCIDENT_00771,2019-01-25 05,금요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,46세,상해없음,승용,여,58세,경상,0,0,1,1,4
ACCIDENT_00772,2019-01-25 10,금요일,맑음,대구광역시 달성군 옥포읍,교차로 - 교차로안,건조,차대차,기타,직진우회전진행방해,승용,남,31세,상해없음,승용,여,22세,경상,0,0,1,0,3
ACCIDENT_00773,2019-01-25 10,금요일,맑음,대구광역시 서구 이현동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,여,35세,상해없음,승용,여,55세,경상,0,0,2,0,6
ACCIDENT_00774,2019-01-25 11,금요일,맑음,대구광역시 동구 효목동,기타 - 기타,건조,차대사람,차도통행중,안전운전불이행,자전거,남,46세,상해없음,보행자,여,65세,경상,0,0,1,0,3
ACCIDENT_00775,2019-01-25 11,금요일,맑음,대구광역시 동구 방촌동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,승용,남,66세,상해없음,승용,남,20세,경상,0,0,2,0,6
ACCIDENT_00776,2019-01-25 11,금요일,맑음,대구광역시 달서구 두류동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,여,52세,상해없음,승용,남,64세,경상,0,0,2,0,6
ACCIDENT_00777,2019-01-25 13,금요일,맑음,대구광역시 수성구 수성동3가,교차로 - 교차로안,건조,차대사람,차도통행중,안전운전불이행,화물,남,53세,상해없음,보행자,여,47세,중상,0,1,0,0,5
ACCIDENT_00778,2019-01-25 13,금요일,맑음,대구광역시 서구 비산동,교차로 - 교차로부근,건조,차대사람,기타,기타,승용,남,32세,상해없음,보행자,여,54세,경상,0,0,2,0,6
