,요일,기상상태,노면상태,사고유형,연,월,일,시간,도시,구,동,도로형태1,도로형태2
8279,3,2,0,1,0,7,4,17,0,7,46,2,5
8280,3,2,0,1,0,7,4,17,0,1,138,2,5
8281,3,2,0,0,0,7,4,17,0,4,27,2,5
8282,3,2,0,1,0,7,4,18,0,3,124,0,3
8283,3,2,0,1,0,7,4,18,0,3,76,0,2
8284,3,2,0,0,0,7,4,18,0,3,75,2,5
8285,3,2,0,0,0,7,4,18,0,6,194,2,5
8286,3,2,0,1,0,7,4,18,0,6,92,2,5
8287,3,2,0,1,0,7,4,18,0,7,22,0,2
8288,3,2,0,0,0,7,4,19,0,1,114,0,3
8289,3,2,0,1,0,7,4,20,0,1,65,1,5
8290,3,2,0,0,0,7,4,20,0,1,151,2,5
8291,3,2,0,1,0,7,4,21,0,1,103,2,5
8292,3,2,0,1,0,7,4,21,0,4,12,2,5
8293,3,2,0,0,0,7,4,22,0,6,118,0,2
8294,3,2,0,1,0,7,4,22,0,1,171,0,3
8295,3,2,0,1,0,7,4,23,0,4,150,2,5
8296,6,2,0,0,0,7,5,0,0,1,125,2,5
8297,6,2,0,0,0,7,5,3,0,3,129,0,4
8298,6,2,0,1,0,7,5,3,0,3,169,0,3
8299,6,2,0,1,0,7,5,4,0,4,174,0,3
8300,6,2,0,1,0,7,5,5,0,7,84,2,5
8301,6,2,0,1,0,7,5,8,0,6,78,2,5
8302,6,2,0,1,0,7,5,9,0,1,103,0,3
8303,6,2,0,0,0,7,5,10,0,0,38,0,2
8304,6,2,0,1,0,7,5,10,0,3,131,2,5
8305,6,2,0,1,0,7,5,10,0,2,34,2,5
8306,6,2,0,1,0,7,5,12,0,3,88,2,5
8307,6,2,0,1,0,7,5,12,0,2,146,0,2
8308,6,2,0,1,0,7,5,13,0,3,129,0,3
8309,6,2,0,1,0,7,5,13,0,3,88,0,2
8310,6,2,0,1,0,7,5,13,0,6,194,0,3
8311,6,2,0,1,0,7,5,13,0,6,66,0,3
8312,6,2,0,1,0,7,5,13,0,7,98,0,3
8313,6,2,0,1,0,7,5,14,0,3,110,2,5
8314,6,2,0,1,0,7,5,14,0,2,192,2,5
8315,6,2,0,1,0,7,5,15,0,6,99,0,2
8316,6,3,4,1,0,7,5,15,0,1,163,2,5
8317,6,3,4,1,0,7,5,15,0,1,163,4,7
8318,6,3,4,1,0,7,5,16,0,0,38,2,5
8319,6,3,4,0,0,7,5,16,0,6,78,2,5
8320,6,3,4,1,0,7,5,16,0,2,18,0,3
8321,6,3,4,1,0,7,5,17,0,6,78,2,5
8322,6,3,4,1,0,7,5,17,0,2,189,2,5
8323,6,3,4,1,0,7,5,17,0,5,89,2,5
8324,6,2,0,0,0,7,5,17,0,5,25,2,5
8325,6,3,4,1,0,7,5,18,0,1,114,2,5
8326,6,3,4,1,0,7,5,18,0,2,135,0,3
8327,6,3,4,1,0,7,5,18,0,5,166,2,5
8328,6,3,4,1,0,7,5,18,0,7,22,2,5
8329,6,3,4,1,0,7,5,18,0,1,191,2,5
8330,6,3,4,1,0,7,5,19,0,6,165,2,5
8331,6,3,4,1,0,7,5,19,0,6,126,0,3
8332,6,3,4,1,0,7,5,19,0,2,34,2,5
8333,6,0,0,1,0,7,5,19,0,2,146,1,5
8334,6,3,4,1,0,7,5,20,0,0,38,2,5
8335,6,3,4,1,0,7,5,20,0,3,2,0,3
8336,6,5,4,1,0,7,5,20,0,6,71,0,2
8337,6,2,0,1,0,7,5,20,0,5,89,0,2
8338,6,3,4,1,0,7,5,20,0,5,89,0,2
8339,6,3,4,1,0,7,5,21,0,1,103,0,2
8340,6,3,4,1,0,7,5,22,0,4,94,2,5
8341,6,3,4,1,0,7,5,23,0,0,38,2,5
8342,6,3,4,1,0,7,5,23,0,3,129,0,3
8343,6,3,4,1,0,7,5,23,0,1,103,0,2
8344,6,5,0,1,0,7,5,23,0,4,94,0,2
8345,6,2,0,1,0,7,5,23,0,4,174,2,5
8346,6,3,4,1,0,7,5,23,0,4,63,0,3
8347,2,2,0,1,0,7,6,0,0,1,4,2,5
8348,2,2,4,1,0,7,6,1,0,1,147,2,5
8349,2,3,4,1,0,7,6,3,0,6,68,2,5
8350,2,2,0,1,0,7,6,3,0,5,89,2,5
8351,2,2,0,1,0,7,6,7,0,4,150,2,5
8352,2,2,4,1,0,7,6,8,0,6,116,2,5
8353,2,3,4,1,0,7,6,8,0,1,158,2,5
8354,2,2,0,1,0,7,6,9,0,1,171,0,2
8355,2,2,0,0,0,7,6,9,0,1,157,2,5
8356,2,2,0,1,0,7,6,10,0,1,65,0,2
8357,2,2,0,0,0,7,6,11,0,3,195,2,5
8358,2,2,0,1,0,7,6,11,0,4,94,0,3
8359,2,2,0,1,0,7,6,12,0,0,38,2,5
8360,2,2,0,1,0,7,6,12,0,7,61,2,5
8361,2,2,0,0,0,7,6,12,0,1,151,2,5
8362,2,2,0,1,0,7,6,13,0,6,78,2,5
8363,2,2,0,1,0,7,6,13,0,4,29,0,3
8364,2,5,0,1,0,7,6,14,0,3,137,0,2
8365,2,2,0,1,0,7,6,14,0,3,169,1,5
8366,2,2,0,0,0,7,6,15,0,0,82,0,4
8367,2,2,0,1,0,7,6,15,0,1,114,2,5
8368,2,2,0,0,0,7,6,16,0,2,192,2,5
8369,2,2,0,1,0,7,6,16,0,2,189,2,5
8370,2,2,0,1,0,7,6,16,0,4,175,2,5
8371,2,2,0,1,0,7,6,18,0,3,169,0,3
8372,2,2,0,1,0,7,6,18,0,4,11,2,5
8373,2,2,0,1,0,7,6,18,0,5,25,2,5
8374,2,2,0,0,0,7,6,19,0,2,34,2,5
8375,2,2,0,1,0,7,6,19,0,4,173,2,5
8376,2,2,4,1,0,7,6,19,0,7,84,0,2
8377,2,2,0,0,0,7,6,20,0,1,103,2,5
8378,2,2,0,1,0,7,6,20,0,2,189,2,5
8379,2,2,0,1,0,7,6,20,0,4,94,0,2
8380,2,2,0,1,0,7,6,20,0,7,97,2,5
8381,2,2,0,1,0,7,6,20,0,1,157,0,4
8382,2,2,0,1,0,7,6,21,0,5,166,0,3
8383,2,2,0,1,0,7,6,22,0,1,144,0,3
8384,2,2,0,1,0,7,6,22,0,4,94,0,3
8385,2,2,0,1,0,7,6,23,0,2,34,2,5
8386,1,2,0,0,0,7,7,4,0,3,88,0,3
8387,1,2,0,1,0,7,7,4,0,2,34,2,5
8388,1,2,0,1,0,7,7,6,0,6,68,0,3
8389,1,2,0,1,0,7,7,8,0,3,15,1,5
8390,1,2,0,1,0,7,7,8,0,1,151,0,3
8391,1,2,0,1,0,7,7,9,0,3,148,0,3
8392,1,2,0,0,0,7,7,10,0,4,29,1,5
8393,1,2,0,1,0,7,7,10,0,1,4,0,2
8394,1,2,0,1,0,7,7,10,0,1,65,0,3
8395,1,2,0,0,0,7,7,11,0,7,87,0,2
8396,1,2,0,1,0,7,7,12,0,6,78,2,5
8397,1,2,0,1,0,7,7,13,0,0,82,2,5
8398,1,2,0,1,0,7,7,13,0,3,195,0,3
8399,1,2,0,1,0,7,7,13,0,1,144,0,3
8400,1,2,0,1,0,7,7,13,0,1,171,2,5
8401,1,2,0,1,0,7,7,14,0,3,131,0,3
8402,1,2,0,1,0,7,7,14,0,3,149,2,5
8403,1,2,0,1,0,7,7,14,0,6,99,0,3
8404,1,2,0,1,0,7,7,14,0,1,103,0,3
8405,1,2,0,1,0,7,7,14,0,4,174,0,2
8406,1,2,0,1,0,7,7,14,0,1,191,2,5
8407,1,2,0,0,0,7,7,15,0,6,77,0,3
8408,1,2,0,1,0,7,7,15,0,6,78,2,5
8409,1,2,0,1,0,7,7,16,0,3,195,2,8
8410,1,2,0,1,0,7,7,16,0,3,2,2,5
8411,1,2,0,1,0,7,7,16,0,1,80,2,5
8412,1,2,0,1,0,7,7,16,0,2,192,0,2
8413,1,2,0,0,0,7,7,16,0,5,166,2,5
8414,1,2,0,1,0,7,7,17,0,6,165,2,5
8415,1,2,0,1,0,7,7,17,0,6,194,2,5
8416,1,2,0,1,0,7,7,18,0,6,134,2,5
8417,1,2,0,1,0,7,7,18,0,1,114,2,5
8418,1,2,0,1,0,7,7,19,0,3,131,1,5
8419,1,2,0,1,0,7,7,19,0,4,150,0,2
8420,1,2,0,1,0,7,7,19,0,4,70,2,5
8421,1,2,0,1,0,7,7,20,0,0,38,0,2
8422,1,2,0,1,0,7,7,20,0,3,83,2,5
8423,1,2,0,1,0,7,7,20,0,6,165,2,5
8424,1,2,0,0,0,7,7,22,0,6,99,2,5
8425,1,2,0,1,0,7,7,22,0,1,158,2,5
8426,1,2,0,1,0,7,7,22,0,1,125,2,5
8427,0,2,0,1,0,7,8,7,0,1,151,0,3
8428,0,2,0,0,0,7,8,8,0,7,97,2,5
8429,0,2,0,1,0,7,8,8,0,1,158,2,5
8430,0,2,0,1,0,7,8,9,0,0,38,0,4
8431,0,2,0,1,0,7,8,9,0,6,78,0,2
8432,0,2,0,1,0,7,8,9,0,1,125,2,5
8433,0,2,4,1,0,7,8,10,0,5,25,2,5
8434,0,2,0,1,0,7,8,11,0,7,58,2,5
8435,0,2,0,1,0,7,8,12,0,3,131,2,5
8436,0,2,0,1,0,7,8,12,0,6,78,2,5
8437,0,2,0,1,0,7,8,12,0,7,52,0,3
8438,0,2,0,1,0,7,8,13,0,0,38,2,5
8439,0,2,0,1,0,7,8,13,0,6,68,0,2
8440,0,2,0,1,0,7,8,14,0,7,177,2,5
8441,0,2,0,0,0,7,8,15,0,4,150,0,2
8442,0,2,0,1,0,7,8,16,0,2,192,2,5
8443,0,2,0,1,0,7,8,16,0,0,38,0,2
8444,0,2,0,1,0,7,8,16,0,1,157,2,5
8445,0,2,0,1,0,7,8,16,0,4,63,0,3
8446,0,2,0,1,0,7,8,17,0,4,31,2,5
8447,0,2,0,1,0,7,8,18,0,6,66,2,5
8448,0,2,0,1,0,7,8,18,0,1,151,0,3
8449,0,2,0,2,0,7,8,18,0,1,163,2,5
8450,0,2,0,0,0,7,8,18,0,4,53,0,4
8451,0,2,0,1,0,7,8,19,0,3,131,2,5
8452,0,2,0,1,0,7,8,19,0,3,149,0,3
8453,0,2,0,1,0,7,8,20,0,1,103,2,5
8454,0,2,0,1,0,7,8,20,0,1,151,2,5
8455,0,2,0,0,0,7,8,20,0,1,151,2,5
8456,0,2,0,1,0,7,8,21,0,3,128,0,3
8457,0,2,0,1,0,7,8,21,0,6,68,2,5
8458,0,2,0,1,0,7,8,21,0,6,77,0,3
8459,0,2,0,1,0,7,8,21,0,5,183,2,5
8460,0,2,0,1,0,7,8,22,0,6,179,0,2
8461,0,2,0,0,0,7,8,22,0,6,78,0,4
8462,5,2,0,1,0,7,9,0,0,4,175,2,5
8463,5,2,0,0,0,7,9,0,0,4,175,0,3
8464,5,2,0,1,0,7,9,1,0,6,78,0,3
8465,5,2,0,1,0,7,9,1,0,7,22,2,5
8466,5,2,0,1,0,7,9,6,0,6,168,2,5
8467,5,2,0,1,0,7,9,8,0,2,192,0,2
8468,5,2,0,1,0,7,9,9,0,6,68,0,2
8469,5,2,0,1,0,7,9,9,0,1,114,2,5
8470,5,2,0,1,0,7,9,9,0,1,114,0,2
8471,5,2,0,1,0,7,9,9,0,4,5,2,5
8472,5,2,0,0,0,7,9,9,0,4,94,2,5
8473,5,2,0,1,0,7,9,9,0,5,89,0,3
8474,5,2,0,1,0,7,9,10,0,3,124,0,3
8475,5,2,0,1,0,7,9,10,0,2,0,2,5
8476,5,2,0,1,0,7,9,10,0,7,86,0,3
8477,5,2,0,1,0,7,9,12,0,3,48,2,5
8478,5,2,0,1,0,7,9,12,0,2,34,2,5
8479,5,2,0,1,0,7,9,12,0,4,94,2,5
8480,5,2,0,1,0,7,9,12,0,4,94,2,5
8481,5,2,0,1,0,7,9,12,0,7,35,2,5
8482,5,2,0,1,0,7,9,13,0,0,38,2,5
8483,5,2,0,1,0,7,9,13,0,5,89,0,3
8484,5,2,0,1,0,7,9,13,0,4,175,2,5
8485,5,2,0,1,0,7,9,13,0,4,53,0,3
8486,5,2,0,1,0,7,9,14,0,6,68,0,3
8487,5,2,0,0,0,7,9,14,0,1,171,2,5
8488,5,2,0,1,0,7,9,15,0,1,65,0,2
8489,5,2,0,1,0,7,9,16,0,3,149,2,5
8490,5,2,0,1,0,7,9,16,0,6,168,2,5
8491,5,2,0,1,0,7,9,16,0,3,131,0,3
8492,5,2,0,1,0,7,9,18,0,3,110,0,3
8493,5,2,0,1,0,7,9,18,0,6,78,0,3
8494,5,2,0,1,0,7,9,18,0,1,103,0,2
8495,5,2,0,1,0,7,9,18,0,1,103,2,5
8496,5,2,0,1,0,7,9,18,0,4,43,2,5
8497,5,2,0,1,0,7,9,19,0,3,129,0,3
8498,5,2,0,1,0,7,9,19,0,2,192,2,5
8499,5,2,0,1,0,7,9,19,0,5,183,2,5
8500,5,2,0,1,0,7,9,20,0,6,126,0,2
8501,5,2,0,1,0,7,9,20,0,1,171,2,5
8502,5,2,0,1,0,7,9,20,0,2,192,2,5
8503,5,2,0,1,0,7,9,21,0,6,9,0,3
8504,5,2,0,1,0,7,9,21,0,1,49,0,2
8505,5,2,0,1,0,7,9,22,0,1,144,2,5
8506,5,2,0,1,0,7,9,22,0,5,89,1,5
8507,4,2,0,1,0,7,10,2,0,0,38,0,2
8508,4,2,0,1,0,7,10,4,0,5,25,2,5
8509,4,2,0,1,0,7,10,5,0,2,189,0,3
8510,4,2,0,1,0,7,10,5,0,1,81,0,3
8511,4,2,0,0,0,7,10,7,0,5,89,2,5
8512,4,2,0,1,0,7,10,8,0,1,171,0,3
8513,4,2,0,0,0,7,10,10,0,0,38,2,5
8514,4,2,0,1,0,7,10,11,0,3,137,2,5
8515,4,2,0,1,0,7,10,11,0,4,175,0,2
8516,4,2,0,1,0,7,10,12,0,3,64,2,5
8517,4,2,0,1,0,7,10,12,0,6,66,0,3
8518,4,2,0,1,0,7,10,13,0,5,89,0,3
8519,4,2,0,1,0,7,10,17,0,2,189,0,2
8520,4,2,0,1,0,7,10,17,0,4,94,2,5
8521,4,2,0,0,0,7,10,18,0,3,195,2,5
8522,4,2,0,1,0,7,10,19,0,2,189,2,5
8523,4,2,0,0,0,7,10,19,0,4,70,2,5
8524,4,2,0,0,0,7,10,20,0,6,168,0,3
8525,4,2,0,0,0,7,10,22,0,0,38,0,2
8526,4,2,0,1,0,7,10,22,0,4,31,2,5
8527,4,2,0,1,0,7,10,22,0,1,138,2,5
8528,4,2,0,1,0,7,10,23,0,3,131,0,3
8529,4,2,0,1,0,7,10,23,0,2,34,0,2
8530,4,2,0,1,0,7,10,23,0,4,43,0,3
8531,4,2,0,1,0,7,10,23,0,5,89,2,5
8532,3,2,0,1,0,7,11,5,0,6,78,0,3
8533,3,2,0,1,0,7,11,6,0,3,75,2,5
8534,3,2,0,1,0,7,11,6,0,3,75,0,2
8535,3,2,0,1,0,7,11,6,0,1,147,0,3
8536,3,2,0,0,0,7,11,6,0,4,29,0,3
8537,3,2,0,1,0,7,11,7,0,7,35,0,3
8538,3,2,0,1,0,7,11,9,0,1,144,0,3
8539,3,2,0,1,0,7,11,9,0,1,49,2,5
8540,3,2,0,1,0,7,11,9,0,1,4,1,5
8541,3,2,0,1,0,7,11,10,0,4,174,2,5
8542,3,2,0,1,0,7,11,10,0,5,25,0,4
8543,3,2,0,1,0,7,11,10,0,5,25,0,2
8544,3,2,0,1,0,7,11,11,0,3,195,1,5
8545,3,2,0,1,0,7,11,12,0,7,46,2,5
8546,3,2,0,1,0,7,11,13,0,3,129,2,5
8547,3,2,0,1,0,7,11,13,0,6,99,2,5
8548,3,2,0,1,0,7,11,14,0,3,131,0,2
8549,3,2,0,1,0,7,11,14,0,2,34,0,3
8550,3,2,0,1,0,7,11,15,0,3,74,2,5
8551,3,2,0,1,0,7,11,15,0,1,80,0,4
8552,3,2,0,1,0,7,11,15,0,7,39,0,2
8553,3,2,0,1,0,7,11,15,0,1,4,2,5
8554,3,2,0,1,0,7,11,16,0,0,38,0,3
8555,3,2,0,0,0,7,11,16,0,3,195,2,5
8556,3,2,0,0,0,7,11,16,0,4,181,0,2
8557,3,2,0,0,0,7,11,17,0,0,38,2,5
8558,3,2,0,1,0,7,11,17,0,3,64,2,5
8559,3,2,0,1,0,7,11,17,0,4,31,0,2
8560,3,2,0,1,0,7,11,18,0,0,38,0,3
8561,3,2,0,1,0,7,11,18,0,4,31,2,5
8562,3,2,0,1,0,7,11,18,0,1,125,2,5
8563,3,2,0,1,0,7,11,19,0,3,149,0,3
8564,3,2,0,1,0,7,11,19,0,3,110,0,3
8565,3,2,0,1,0,7,11,19,0,6,68,0,3
8566,3,2,0,1,0,7,11,19,0,6,99,0,2
8567,3,2,0,1,0,7,11,19,0,5,153,0,2
8568,3,2,0,1,0,7,11,20,0,6,68,0,3
8569,3,2,0,1,0,7,11,20,0,0,38,2,5
8570,3,2,0,0,0,7,11,20,0,4,175,2,5
8571,3,2,0,1,0,7,11,22,0,0,38,0,2
8572,6,2,0,0,0,7,12,0,0,6,78,0,2
8573,6,2,0,1,0,7,12,1,0,3,149,0,3
8574,6,2,0,1,0,7,12,2,0,3,131,0,3
8575,6,2,0,1,0,7,12,3,0,7,184,0,3
8576,6,2,0,1,0,7,12,6,0,2,146,0,2
8577,6,2,0,1,0,7,12,7,0,3,131,2,5
8578,6,2,0,1,0,7,12,7,0,1,145,0,2
8579,6,2,0,1,0,7,12,8,0,0,82,0,3
8580,6,2,0,1,0,7,12,8,0,0,38,0,3
8581,6,2,0,1,0,7,12,9,0,0,38,0,4
8582,6,2,0,1,0,7,12,9,0,3,149,0,3
8583,6,2,0,1,0,7,12,9,0,1,65,0,3
8584,6,2,0,1,0,7,12,10,0,3,149,0,3
8585,6,2,0,1,0,7,12,10,0,4,43,2,5
8586,6,2,0,1,0,7,12,10,0,5,25,0,3
8587,6,2,0,1,0,7,12,11,0,3,128,2,5
8588,6,2,0,0,0,7,12,12,0,1,103,0,2
8589,6,2,0,1,0,7,12,12,0,7,186,2,5
8590,6,2,0,1,0,7,12,13,0,1,114,0,2
8591,6,2,0,1,0,7,12,14,0,3,131,2,5
8592,6,2,0,1,0,7,12,14,0,4,94,0,3
8593,6,2,0,1,0,7,12,14,0,1,81,0,2
8594,6,2,0,1,0,7,12,14,0,1,111,2,5
8595,6,2,0,1,0,7,12,15,0,3,137,0,2
8596,6,2,0,1,0,7,12,15,0,3,129,2,5
8597,6,2,0,1,0,7,12,16,0,4,94,0,3
8598,6,2,0,1,0,7,12,16,0,5,183,2,5
8599,6,2,0,1,0,7,12,16,0,1,151,0,2
8600,6,2,0,1,0,7,12,17,0,1,65,0,3
8601,6,2,0,1,0,7,12,17,0,1,4,0,3
8602,6,2,0,1,0,7,12,18,0,1,171,2,5
8603,6,2,0,1,0,7,12,18,0,2,192,0,3
8604,6,2,0,0,0,7,12,18,0,4,173,0,3
8605,6,2,0,1,0,7,12,18,0,4,174,0,3
8606,6,2,0,1,0,7,12,18,0,1,157,0,2
8607,6,2,0,1,0,7,12,18,0,1,4,1,5
8608,6,2,0,1,0,7,12,19,0,3,131,2,5
8609,6,2,0,1,0,7,12,19,0,1,36,0,2
8610,6,2,0,0,0,7,12,19,0,1,171,2,5
8611,6,2,0,1,0,7,12,19,0,1,151,0,3
8612,6,2,0,1,0,7,12,20,0,6,66,0,3
8613,6,2,0,1,0,7,12,20,0,1,147,0,2
8614,6,2,0,1,0,7,12,20,0,1,80,0,2
8615,6,2,0,1,0,7,12,20,0,4,43,0,3
8616,6,2,0,0,0,7,12,20,0,4,172,2,5
8617,6,2,0,1,0,7,12,20,0,4,91,0,2
8618,6,2,0,1,0,7,12,21,0,1,111,0,3
8619,6,2,0,1,0,7,12,22,0,1,171,0,3
8620,6,2,0,0,0,7,12,22,0,4,43,0,4
8621,6,2,0,1,0,7,12,23,0,5,183,0,3
8622,2,2,0,1,0,7,13,0,0,3,129,1,5
8623,2,2,0,1,0,7,13,3,0,1,103,0,3
8624,2,2,0,2,0,7,13,6,0,7,61,2,5
8625,2,2,0,1,0,7,13,7,0,3,137,0,3
8626,2,2,0,1,0,7,13,8,0,3,169,2,5
8627,2,2,0,1,0,7,13,8,0,1,147,2,5
8628,2,2,0,1,0,7,13,8,0,1,111,0,2
8629,2,2,0,1,0,7,13,8,0,4,175,2,5
8630,2,2,0,1,0,7,13,9,0,4,150,2,5
8631,2,2,0,0,0,7,13,10,0,3,76,2,5
8632,2,2,0,1,0,7,13,10,0,4,106,0,2
8633,2,2,0,1,0,7,13,11,0,6,77,0,3
8634,2,2,0,1,0,7,13,12,0,1,80,0,3
8635,2,2,0,1,0,7,13,12,0,1,171,0,3
8636,2,2,0,0,0,7,13,12,0,1,190,1,5
8637,2,2,0,1,0,7,13,13,0,0,82,0,3
8638,2,2,0,1,0,7,13,13,0,6,68,2,5
8639,2,2,0,0,0,7,13,13,0,5,25,4,7
8640,2,2,0,1,0,7,13,14,0,6,194,0,2
8641,2,2,0,1,0,7,13,14,0,6,78,2,5
8642,2,2,0,1,0,7,13,14,0,4,106,2,1
8643,2,2,0,0,0,7,13,14,0,1,111,2,5
8644,2,2,0,1,0,7,13,15,0,3,83,0,2
8645,2,2,0,1,0,7,13,15,0,6,194,0,3
8646,2,2,0,0,0,7,13,15,0,1,114,2,5
8647,2,2,0,0,0,7,13,15,0,2,0,1,5
8648,2,2,0,1,0,7,13,15,0,7,22,0,3
8649,2,2,0,1,0,7,13,15,0,4,187,0,3
8650,2,2,0,1,0,7,13,16,0,3,195,0,2
8651,2,2,0,1,0,7,13,16,0,3,88,0,3
8652,2,2,0,1,0,7,13,16,0,3,128,2,5
8653,2,2,0,1,0,7,13,16,0,6,126,2,5
8654,2,2,0,0,0,7,13,16,0,6,68,2,5
8655,2,2,0,0,0,7,13,16,0,7,84,2,5
8656,2,2,0,1,0,7,13,16,0,1,158,2,5
8657,2,2,0,1,0,7,13,17,0,0,38,2,8
8658,2,2,0,1,0,7,13,17,0,1,114,0,3
8659,2,2,0,0,0,7,13,17,0,1,111,0,4
8660,2,5,0,1,0,7,13,17,0,1,111,2,5
8661,2,2,0,1,0,7,13,17,0,1,180,0,3
8662,2,2,0,1,0,7,13,17,0,1,151,2,5
8663,2,2,0,1,0,7,13,18,0,0,38,2,5
8664,2,2,0,0,0,7,13,18,0,6,78,2,5
8665,2,2,0,1,0,7,13,18,0,5,183,0,3
8666,2,2,0,1,0,7,13,18,0,1,151,2,5
8667,2,2,0,1,0,7,13,20,0,4,12,0,2
8668,2,2,0,1,0,7,13,20,0,4,21,0,2
8669,2,2,0,1,0,7,13,20,0,1,163,2,5
8670,2,2,0,1,0,7,13,21,0,6,126,0,2
8671,2,2,0,1,0,7,13,22,0,3,137,0,3
8672,2,2,0,1,0,7,13,22,0,6,66,0,2
8673,2,2,0,1,0,7,13,22,0,2,32,0,4
8674,2,2,0,0,0,7,13,22,0,4,63,0,4
8675,2,2,0,0,0,7,13,23,0,6,66,2,5
8676,2,2,0,0,0,7,13,23,0,4,94,2,5
8677,1,2,0,0,0,7,14,2,0,1,171,0,3
8678,1,2,0,1,0,7,14,7,0,5,183,0,2
8679,1,2,0,1,0,7,14,9,0,3,129,2,5
8680,1,2,0,1,0,7,14,10,0,3,131,0,3
8681,1,2,0,0,0,7,14,10,0,7,22,2,5
8682,1,2,0,1,0,7,14,11,0,4,94,2,1
8683,1,3,4,2,0,7,14,13,0,0,38,0,2
8684,1,2,0,1,0,7,14,13,0,5,183,0,3
8685,1,3,4,1,0,7,14,14,0,6,68,2,5
8686,1,2,0,1,0,7,14,14,0,2,34,0,3
8687,1,5,4,1,0,7,14,14,0,1,125,0,3
8688,1,3,4,0,0,7,14,14,0,1,138,0,4
8689,1,3,4,1,0,7,14,15,0,6,71,0,3
8690,1,3,4,1,0,7,14,15,0,6,78,2,5
8691,1,3,4,1,0,7,14,15,0,6,194,0,3
8692,1,2,0,1,0,7,14,16,0,3,128,0,4
8693,1,3,4,1,0,7,14,16,0,3,149,0,3
8694,1,3,4,1,0,7,14,18,0,4,181,2,5
8695,1,2,0,1,0,7,14,19,0,6,92,0,3
8696,1,2,4,1,0,7,14,19,0,2,146,0,2
8697,1,2,0,1,0,7,14,19,0,7,56,2,5
8698,1,2,0,1,0,7,14,20,0,6,66,1,5
8699,1,2,0,1,0,7,14,20,0,4,43,0,3
8700,1,2,0,1,0,7,14,22,0,2,34,2,5
8701,1,2,0,1,0,7,14,23,0,1,145,0,2
8702,0,2,0,1,0,7,15,1,0,7,59,0,3
8703,0,2,0,1,0,7,15,6,0,2,146,0,2
8704,0,2,0,1,0,7,15,7,0,0,38,0,3
8705,0,2,0,1,0,7,15,8,0,6,66,0,4
8706,0,2,0,1,0,7,15,8,0,1,103,0,3
8707,0,2,0,0,0,7,15,9,0,3,195,2,5
8708,0,2,0,1,0,7,15,9,0,3,149,0,2
8709,0,2,0,1,0,7,15,9,0,6,99,0,3
8710,0,2,0,1,0,7,15,11,0,3,129,2,5
8711,0,2,0,0,0,7,15,12,0,6,78,2,5
8712,0,2,0,0,0,7,15,12,0,5,89,2,5
8713,0,2,0,0,0,7,15,13,0,6,78,2,5
8714,0,2,0,1,0,7,15,15,0,1,36,2,5
8715,0,2,0,1,0,7,15,16,0,6,99,0,3
8716,0,2,0,1,0,7,15,16,0,1,171,2,5
8717,0,2,0,1,0,7,15,17,0,4,21,2,5
8718,0,2,0,1,0,7,15,17,0,2,34,0,2
8719,0,2,0,1,0,7,15,17,0,1,157,2,5
8720,0,2,0,1,0,7,15,17,0,4,17,2,5
8721,0,2,0,0,0,7,15,18,0,3,155,0,3
8722,0,2,0,1,0,7,15,18,0,1,3,0,3
8723,0,2,0,1,0,7,15,19,0,4,94,0,2
8724,0,2,0,1,0,7,15,19,0,4,94,0,3
8725,0,2,0,1,0,7,15,19,0,4,63,0,2
8726,0,2,0,1,0,7,15,20,0,6,66,0,3
8727,0,2,0,1,0,7,15,20,0,6,168,0,3
8728,0,2,0,0,0,7,15,20,0,1,103,2,5
8729,0,2,0,1,0,7,15,20,0,5,25,0,3
8730,0,2,0,0,0,7,15,21,0,3,149,2,5
8731,0,2,0,0,0,7,15,21,0,7,96,2,5
8732,0,2,0,1,0,7,15,22,0,3,128,0,2
8733,0,2,0,1,0,7,15,23,0,6,168,0,3
8734,5,2,0,1,0,7,16,0,0,1,114,0,3
8735,5,2,0,1,0,7,16,2,0,4,30,0,3
8736,5,2,0,1,0,7,16,4,0,3,67,2,5
8737,5,2,0,1,0,7,16,5,0,7,97,2,5
8738,5,2,0,0,0,7,16,7,0,7,35,2,5
8739,5,2,0,1,0,7,16,8,0,6,99,2,5
8740,5,2,0,1,0,7,16,8,0,1,103,2,5
8741,5,2,0,2,0,7,16,9,0,5,89,2,5
8742,5,2,0,1,0,7,16,9,0,1,157,2,5
8743,5,2,0,1,0,7,16,10,0,3,128,2,5
8744,5,2,0,1,0,7,16,10,0,6,78,2,5
8745,5,2,0,1,0,7,16,11,0,2,135,0,3
8746,5,2,0,1,0,7,16,11,0,4,79,2,5
8747,5,2,0,0,0,7,16,11,0,5,25,0,3
8748,5,2,0,1,0,7,16,11,0,7,13,2,5
8749,5,2,0,1,0,7,16,12,0,3,164,2,5
8750,5,2,0,0,0,7,16,13,0,6,77,0,3
8751,5,2,0,1,0,7,16,13,0,1,125,1,5
8752,5,2,0,1,0,7,16,14,0,7,13,2,5
8753,5,2,0,1,0,7,16,15,0,5,166,2,5
8754,5,2,0,1,0,7,16,16,0,6,194,0,3
8755,5,2,0,1,0,7,16,16,0,6,78,2,5
8756,5,2,0,1,0,7,16,16,0,1,103,0,3
8757,5,2,0,0,0,7,16,16,0,4,150,2,5
8758,5,2,0,1,0,7,16,17,0,3,85,2,5
8759,5,2,0,1,0,7,16,17,0,0,38,2,5
